T,PH,R,DT,LV,AV,CU,FA,FB,PS
39684,9.45,0,77,22.08,990,-1798,0,0,214
39760,9.45,0,76,22.08,990,-1804,0,0,210
39837,9.45,0,77,22.08,990,-1792,0,0,208
39915,9.45,0,78,22.08,990,-1757,0,0,203
39992,9.45,1,77,22.08,990,-1798,0,0,207
40069,9.84,0,77,1.82,81.6,-1792,0,0,208
40143,9.84,0,74,22.08,990,-1804,0,0,209
40220,9.84,0,77,22.08,990,-1798,0,0,214
40297,9.84,0,77,22.08,990,-1792,0,0,208
40375,9.84,0,78,22.08,990,-1827,0,0,207
40452,9.84,0,77,22.08,990,-1786,0,0,207
40528,9.84,0,76,22.08,990,-1792,0,0,208
40605,9.84,0,77,22.08,990,-1798,0,0,209
40682,9.84,0,77,22.08,990,-1804,0,0,209
40759,9.84,0,77,22.08,990,-1769,0,0,208
40836,9.84,0,77,1.82,81.6,-1786,0,0,207
40911,9.84,0,75,22.08,990,-1792,0,0,207
40988,9.84,0,77,22.08,990,-1792,0,0,208
41065,9.84,0,77,22.08,990,-1798,0,0,214
41142,9.84,0,77,22.08,990,-1804,0,0,210
41219,9.84,0,77,22.08,990,-1792,0,0,208
41295,9.84,0,76,22.08,990,-1763,0,0,207
41373,9.84,0,78,22.08,990,-1781,0,0,207
41450,9.84,0,77,22.08,990,-1792,0,0,207
41527,9.84,0,77,22.08,990,-1798,0,0,206
41604,9.84,1,77,22.08,990,-1816,0,0,210
41680,10.24,0,76,1.84,82.67,-1798,0,0,208
41756,10.24,0,76,22.08,990,-1786,0,0,207
41834,10.24,0,78,22.08,990,-1786,0,0,207
41913,10.24,0,79,22.08,990,-1786,0,0,211
41991,10.24,0,78,22.08,990,-1792,0,0,207
42068,10.24,0,77,22.08,990,-1798,0,0,208
42146,10.24,0,78,22.08,990,-1798,0,0,209
42224,10.24,0,78,22.08,990,-1804,0,0,209
42302,10.24,0,78,22.08,990,-1804,0,0,206
42381,10.24,1,79,22.08,990,-1816,0,0,209
42459,10.24,0,78,1.8,80.55,-1763,0,0,207
42534,10.24,0,75,22.08,990,-1786,0,0,206
42612,10.24,0,78,22.08,990,-1786,0,0,206
42690,10.24,0,78,22.08,990,-1792,0,0,207
42768,10.24,0,78,22.08,990,-1798,0,0,208
42847,10.24,0,79,22.08,990,-1804,0,0,209
42925,10.24,0,78,22.08,990,-1804,0,0,215
43002,10.24,0,77,22.08,990,-1804,0,0,210
43080,10.24,0,78,22.08,990,-1798,0,0,206
43158,10.24,1,78,22.08,990,-1810,0,0,208
43237,10.24,0,79,1.77,79.53,-1786,0,0,211
43313,10.63,0,76,22.08,990,-1798,0,0,207
43390,10.63,0,77,22.08,990,-1798,0,0,207
43468,10.63,0,78,22.08,990,-1775,0,0,208
43546,10.63,0,78,22.08,990,-1804,0,0,209
43624,10.63,0,78,22.08,990,-1804,0,0,209
43703,10.63,0,79,22.08,990,-1798,0,0,209
43781,10.63,0,78,22.08,990,-1769,0,0,207
43858,10.63,0,77,22.08,990,-1786,0,0,207
43936,10.63,0,78,1.8,80.55,-1786,0,0,207
44012,10.63,0,76,22.08,990,-1792,0,0,207
44090,10.63,0,78,22.08,990,-1798,0,0,208
44169,10.63,0,79,22.08,990,-1798,0,0,209
44247,10.63,0,78,22.08,990,-1804,0,0,215
44324,10.63,0,77,22.08,990,-1804,0,0,210
44402,10.63,0,78,22.08,990,-1798,0,0,209
44480,10.63,0,78,22.08,990,-1792,0,0,208
44558,10.63,0,78,22.08,990,-1786,0,0,204
44637,10.63,1,79,22.08,990,-1798,0,0,207
44715,10.63,0,77,1.82,81.6,-1786,0,0,207
44790,10.63,0,76,22.08,990,-1769,0,0,208
44868,10.63,0,78,22.08,990,-1798,0,0,209
44946,11.02,0,78,22.08,990,-1804,0,0,209
45024,11.02,0,78,22.08,990,-1798,0,0,209
45103,11.02,0,79,22.08,990,-1792,0,0,209
45180,11.02,0,77,22.08,990,-1786,0,0,207
45258,11.02,0,78,22.08,990,-1781,0,0,211
45336,11.02,0,78,22.08,990,-1786,0,0,207
45414,11.02,0,78,1.8,80.55,-1792,0,0,208
45490,11.02,0,76,22.08,990,-1798,0,0,209
45569,11.02,0,79,22.08,990,-1798,0,0,215
45646,11.02,0,77,22.08,990,-1804,0,0,210
45724,11.02,0,78,22.08,990,-1792,0,0,209
45802,11.02,0,78,22.08,990,-1763,0,0,207
45880,11.02,0,78,22.08,990,-1781,0,0,207
45958,11.02,0,78,22.08,990,-1781,0,0,206
46036,11.02,0,78,22.08,990,-1786,0,0,206
46114,11.02,0,78,1.8,80.55,-1763,0,0,208
46190,11.02,0,76,22.08,990,-1798,0,0,209
46268,11.02,0,78,22.08,990,-1798,0,0,211
46346,11.02,0,78,22.08,990,-1798,0,0,210
46424,11.02,0,78,22.08,990,-1792,0,0,209
46502,11.02,0,78,22.08,990,-1786,0,0,207
46580,11.42,0,78,22.08,990,-1781,0,0,211
46658,11.42,0,78,22.08,990,-1786,0,0,207
46736,11.42,0,78,22.08,990,-1792,0,0,206
46814,11.42,0,78,1.8,80.55,-1792,0,0,208
46889,11.42,0,75,22.08,990,-1804,0,0,209
46968,11.42,0,79,22.08,990,-1798,0,0,209
47046,11.42,0,78,22.08,990,-1792,0,0,209
47124,11.42,0,78,22.08,990,-1763,0,0,207
47202,11.42,0,78,22.08,990,-1786,0,0,207
47280,11.42,0,78,22.08,990,-1781,0,0,206
47357,11.42,0,77,22.08,990,-1786,0,0,207
47436,11.42,0,79,22.08,990,-1792,0,0,207
47514,11.42,0,78,1.8,80.55,-1798,0,0,209
47590,11.42,0,76,22.08,990,-1804,0,0,214
47668,11.42,0,78,22.08,990,-1804,0,0,210
47746,11.42,0,78,22.08,990,-1792,0,0,209
47823,11.42,0,77,22.08,990,-1786,0,0,208
47902,11.42,0,79,22.08,990,-1786,0,0,211
47980,11.42,0,78,22.08,990,-1786,0,0,207
48058,11.42,0,78,22.08,990,-1786,0,0,203
48136,11.42,1,78,22.08,990,-1781,0,0,207
48214,11.81,0,77,1.82,81.6,-1798,0,0,209
48289,11.81,0,76,22.08,990,-1804,0,0,209
48368,11.81,0,79,22.08,990,-1798,0,0,209
48446,11.81,0,78,22.08,990,-1769,0,0,208
48524,11.81,0,78,22.08,990,-1786,0,0,207
48602,11.81,0,78,22.08,990,-1781,0,0,208
48679,11.81,0,77,22.08,990,-1786,0,0,207
48757,11.81,0,78,22.08,990,-1792,0,0,207
48836,11.81,0,79,1.77,79.53,-1798,0,0,209
48912,11.81,0,76,22.08,990,-1804,0,0,214
48990,11.81,0,78,22.08,990,-1804,0,0,210
49068,11.81,0,78,22.08,990,-1792,0,0,209
49145,11.81,0,77,22.08,990,-1763,0,0,207
49223,11.81,0,78,22.08,990,-1781,0,0,207
49302,11.81,0,79,22.08,990,-1781,0,0,206
49380,11.81,0,78,22.08,990,-1786,0,0,203
49458,11.81,1,78,22.08,990,-1781,0,0,207
49536,11.81,0,77,1.82,81.6,-1792,0,0,209
49611,11.81,0,76,22.08,990,-1804,0,0,209
49689,11.81,0,78,22.08,990,-1792,0,0,209
49768,11.81,0,79,22.08,990,-1792,0,0,208
49846,12.2,0,78,22.08,990,-1786,0,0,207
49924,12.2,0,78,22.08,990,-1786,0,0,211
50001,12.2,0,77,22.08,990,-1792,0,0,207
50079,12.2,0,78,22.08,990,-1792,0,0,207
50158,12.2,0,78,1.8,80.55,-1792,0,0,209
50234,12.2,0,77,22.08,990,-1804,0,0,212
50312,12.2,0,78,22.08,990,-1804,0,0,209
50390,12.2,0,77,22.08,990,-1798,0,0,209
50467,12.2,0,78,22.08,990,-1763,0,0,207
50545,12.2,0,78,22.08,990,-1786,0,0,207
50624,12.2,0,78,22.08,990,-1786,0,0,207
50702,12.2,0,79,22.08,990,-1786,0,0,207
50780,12.2,0,78,1.8,80.55,-1763,0,0,208
50855,12.2,0,75,22.08,990,-1798,0,0,209
50933,12.2,0,78,22.08,990,-1804,0,0,215
51011,12.2,0,78,22.08,990,-1798,0,0,211
51090,12.2,0,78,22.08,990,-1792,0,0,209
51168,12.2,0,79,22.08,990,-1786,0,0,208
51246,12.2,0,78,22.08,990,-1781,0,0,212
51323,12.2,0,77,22.08,990,-1786,0,0,207
51401,12.2,0,78,1.8,80.55,-1786,0,0,208
51477,12.6,0,76,22.08,990,-1769,0,0,209
51556,12.6,0,78,22.08,990,-1798,0,0,210
51634,12.6,0,79,22.08,990,-1798,0,0,210
51712,12.6,0,77,22.08,990,-1792,0,0,210
51789,12.6,0,78,22.08,990,-1763,0,0,207
51867,12.6,0,78,22.08,990,-1786,0,0,207
51945,12.6,0,78,22.08,990,-1781,0,0,207
52024,12.6,0,79,1.77,79.53,-1786,0,0,207
52100,12.6,0,76,22.08,990,-1792,0,0,208
52177,12.6,0,77,22.08,990,-1798,0,0,209
52255,12.6,0,78,22.08,990,-1804,0,0,215
52333,12.6,0,78,22.08,990,-1804,0,0,210
52411,12.6,0,78,22.08,990,-1792,0,0,209
52490,12.6,0,79,22.08,990,-1763,0,0,207
52568,12.6,0,78,22.08,990,-1781,0,0,210
52645,12.6,0,77,1.82,81.6,-1781,0,0,206
52721,12.6,0,76,22.08,990,-1792,0,0,208
52799,12.6,0,78,22.08,990,-1769,0,0,209
52877,12.6,0,78,22.08,990,-1798,0,0,209
52956,12.6,0,79,22.08,990,-1804,0,0,210
53033,12.6,0,77,22.08,990,-1798,0,0,209
53111,12.99,0,78,22.08,990,-1792,0,0,209
53189,12.99,1,78,22.08,990,-1804,0,0,208
53267,12.99,0,78,1.8,80.55,-1786,0,0,211
53343,12.99,0,76,22.08,990,-1798,0,0,207
53422,12.99,0,79,22.08,990,-1798,0,0,208
53499,12.99,0,77,22.08,990,-1804,0,0,209
53577,12.99,0,78,22.08,990,-1804,0,0,214
53655,12.99,0,78,22.08,990,-1804,0,0,210
53733,12.99,0,78,22.08,990,-1798,0,0,209
53811,12.99,0,78,1.8,80.55,-1763,0,0,207
53888,12.99,0,76,22.08,990,-1786,0,0,206
53965,12.99,0,78,22.08,990,-1786,0,0,207
54043,12.99,0,78,22.08,990,-1792,0,0,207
54121,12.99,0,78,22.08,990,-1769,0,0,209
54199,12.99,0,78,22.08,990,-1798,0,0,209
54277,12.99,0,78,22.08,990,-1804,0,0,215
54355,12.99,0,78,22.08,990,-1798,0,0,211
54433,12.99,0,78,1.8,80.55,-1792,0,0,208
54509,12.99,0,76,22.08,990,-1786,0,0,207
54587,12.99,0,78,22.08,990,-1786,0,0,211
54665,12.99,0,78,22.08,990,-1798,0,0,207
54743,13.39,0,78,22.08,990,-1798,0,0,209
54821,13.39,0,78,22.08,990,-1769,0,0,209
54899,13.39,0,78,22.08,990,-1798,0,0,207
54977,13.39,1,78,22.08,990,-1816,0,0,210
55055,13.39,0,78,1.8,80.55,-1792,0,0,208
55131,13.39,0,76,22.08,990,-1757,0,0,207
55208,13.39,0,77,22.08,990,-1781,0,0,206
55287,13.39,0,79,22.08,990,-1786,0,0,207
55365,13.39,0,78,22.08,990,-1792,0,0,207
55443,13.39,0,78,22.08,990,-1792,0,0,209
55521,13.39,0,78,22.08,990,-1798,0,0,209
55599,13.39,0,78,1.8,80.55,-1798,0,0,215
55674,13.39,0,75,22.08,990,-1798,0,0,209
55753,13.39,0,79,22.08,990,-1786,0,0,208
55831,13.39,0,78,22.08,990,-1757,0,0,207
55909,13.39,0,78,22.08,990,-1781,0,0,211
55987,13.39,0,78,22.08,990,-1798,0,0,207
56065,13.39,0,78,22.08,990,-1792,0,0,209
56142,13.39,0,77,1.82,81.6,-1769,0,0,209
56219,13.39,0,77,22.08,990,-1798,0,0,209
56297,13.39,0,78,22.08,990,-1792,0,0,209
56375,13.78,0,78,22.08,990,-1786,0,0,209
56453,13.78,0,78,22.08,990,-1781,0,0,207
56530,13.78,0,77,22.08,990,-1781,0,0,207
56608,13.78,0,78,22.08,990,-1786,0,0,208
56687,13.78,0,79,1.77,79.53,-1792,0,0,209
56763,13.78,0,76,22.08,990,-1798,0,0,209
56841,13.78,0,78,22.08,990,-1798,0,0,209
56919,13.78,0,78,22.08,990,-1792,0,0,215
56996,13.78,0,77,22.08,990,-1792,0,0,209
57074,13.78,0,78,22.08,990,-1786,0,0,207
57153,13.78,0,79,22.08,990,-1757,0,0,203
57231,13.78,1,78,22.08,990,-1798,0,0,207
57309,13.78,0,78,1.8,80.55,-1786,0,0,208
57384,13.78,0,75,22.08,990,-1798,0,0,209
57462,13.78,0,78,22.08,990,-1775,0,0,209
57540,13.78,0,78,22.08,990,-1798,0,0,209
57619,13.78,0,79,22.08,990,-1792,0,0,213
57697,13.78,0,78,22.08,990,-1792,0,0,209
57775,13.78,1,78,22.08,990,-1786,0,0,207
57852,13.78,0,77,1.82,81.6,-1781,0,0,206
57928,13.78,0,76,22.08,990,-1792,0,0,212
58006,14.17,0,78,22.08,990,-1798,0,0,209
58085,14.17,0,79,22.08,990,-1804,0,0,209
58163,14.17,0,78,22.08,990,-1781,0,0,209
58241,14.17,0,78,22.08,990,-1798,0,0,209
58318,14.17,0,77,22.08,990,-1792,0,0,208
58396,14.17,0,78,1.8,80.55,-1792,0,0,207
58472,14.17,0,76,22.08,990,-1757,0,0,206
58551,14.17,0,79,22.08,990,-1792,0,0,207
58629,14.17,0,78,22.08,990,-1792,0,0,208
58706,14.17,0,77,22.08,990,-1798,0,0,209
58784,14.17,0,78,22.08,990,-1804,0,0,209
58862,14.17,1,78,22.08,990,-1816,0,0,210
58940,14.17,0,78,1.8,80.55,-1798,0,0,213
59017,14.17,0,77,22.08,990,-1792,0,0,207
59095,14.17,0,78,22.08,990,-1786,0,0,207
59172,14.17,0,77,22.08,990,-1763,0,0,206
59250,14.17,0,78,22.08,990,-1792,0,0,211
59328,14.17,0,78,22.08,990,-1804,0,0,206
59406,14.17,1,78,22.08,990,-1822,0,0,209
59485,14.17,0,79,1.77,79.53,-1781,0,0,209
59560,14.17,0,75,22.08,990,-1792,0,0,209
59638,14.57,0,78,22.08,990,-1792,0,0,207
59716,14.57,0,78,22.08,990,-1786,0,0,207
59794,14.57,0,78,22.08,990,-1786,0,0,206
59872,14.57,0,78,22.08,990,-1792,0,0,203
59951,14.57,1,79,22.08,990,-1810,0,0,213
60028,14.57,0,77,1.82,81.6,-1804,0,0,209
60104,14.57,0,76,22.08,990,-1804,0,0,209
60182,14.57,0,78,22.08,990,-1798,0,0,209
60260,14.57,0,78,22.08,990,-1792,0,0,212
60338,14.57,0,78,22.08,990,-1792,0,0,207
60417,14.57,0,79,22.08,990,-1786,0,0,207
60494,14.57,0,77,1.82,81.6,-1763,0,0,206
60570,14.57,0,76,22.08,990,-1792,0,0,207
60648,14.57,0,78,22.08,990,-1804,0,0,209
60726,14.57,0,78,22.08,990,-1804,0,0,209
60804,14.57,0,78,22.08,990,-1775,0,0,209
60882,14.57,0,78,22.08,990,-1792,0,0,209
60960,14.57,0,78,22.08,990,-1792,0,0,212
61038,14.57,0,78,1.8,80.55,-1792,0,0,207
61114,14.57,0,76,22.08,990,-1792,0,0,206
61192,14.57,0,78,22.08,990,-1798,0,0,207
61270,14.96,0,77,22.08,990,-1798,0,0,213
61348,14.96,0,79,22.08,990,-1810,0,0,209
61426,14.96,0,78,22.08,990,-1804,0,0,207
61504,14.96,1,78,22.08,990,-1786,0,0,209
61582,14.96,0,78,1.8,80.55,-1792,0,0,207
61658,14.96,0,76,22.08,990,-1786,0,0,206
61735,14.96,0,77,22.08,990,-1786,0,0,207
61814,14.96,0,79,22.08,990,-1769,0,0,206
61892,14.96,0,78,22.08,990,-1792,0,0,208
61970,14.96,0,78,22.08,990,-1798,0,0,210
62048,14.96,0,78,1.8,80.55,-1810,0,0,210
62124,14.96,0,76,22.08,990,-1798,0,0,209
62201,14.96,0,77,22.08,990,-1792,0,0,208
62280,14.96,0,79,22.08,990,-1786,0,0,211
62358,14.96,0,78,22.08,990,-1792,0,0,207
62436,14.96,0,78,22.08,990,-1792,0,0,206
62514,14.96,1,78,22.08,990,-1769,0,0,206
62592,14.96,0,77,1.82,81.6,-1798,0,0,209
62667,14.96,0,76,22.08,990,-1804,0,0,209
62746,14.96,0,79,22.08,990,-1798,0,0,209
62824,14.96,0,78,22.08,990,-1769,0,0,208
62902,15.35,0,78,22.08,990,-1792,0,0,207
62980,15.35,0,78,22.08,990,-1786,0,0,206
63057,15.35,0,77,1.82,81.6,-1781,0,0,206
63133,15.35,0,76,22.08,990,-1792,0,0,208
63212,15.35,0,79,22.08,990,-1798,0,0,209
63290,15.35,0,78,22.08,990,-1798,0,0,214
63368,15.35,0,78,22.08,990,-1804,0,0,210
63446,15.35,0,77,22.08,990,-1792,0,0,209
63523,15.35,1,78,22.08,990,-1798,0,0,208
63601,15.35,0,78,1.8,80.55,-1781,0,0,211
63678,15.35,0,77,22.08,990,-1792,0,0,207
63756,15.35,0,78,22.08,990,-1792,0,0,207
63834,15.35,0,78,22.08,990,-1769,0,0,208
63911,15.35,0,77,22.08,990,-1798,0,0,209
63989,15.35,0,78,22.08,990,-1804,0,0,209
64067,15.35,0,78,1.8,80.55,-1798,0,0,209
64144,15.35,0,77,22.08,990,-1769,0,0,207
64222,15.35,0,78,22.08,990,-1786,0,0,207
64300,15.35,0,78,22.08,990,-1781,0,0,211
64377,15.35,0,77,22.08,990,-1792,0,0,207
64455,15.35,0,78,22.08,990,-1792,0,0,205
64533,15.75,1,78,22.08,990,-1816,0,0,209
64612,15.75,0,79,1.77,79.53,-1804,0,0,214
64688,15.75,0,76,22.08,990,-1804,0,0,209
64765,15.75,0,77,22.08,990,-1792,0,0,207
64843,15.75,0,78,22.08,990,-1763,0,0,207
64921,15.75,0,78,22.08,990,-1781,0,0,207
64999,15.75,1,78,22.08,990,-1798,0,0,207
65078,15.75,0,79,1.77,79.53,-1792,0,0,208
65154,15.75,0,76,22.08,990,-1775,0,0,208
65231,15.75,0,77,22.08,990,-1798,0,0,209
65309,15.75,0,78,22.08,990,-1798,0,0,214
65387,15.75,0,78,22.08,990,-1798,0,0,209
65465,15.75,0,78,22.08,990,-1786,0,0,207
65544,15.75,0,79,1.77,79.53,-1786,0,0,207
65619,15.75,0,75,22.08,990,-1792,0,0,211
65697,15.75,0,78,22.08,990,-1798,0,0,208
65775,15.75,0,78,22.08,990,-1798,0,0,209
65853,15.75,0,78,22.08,990,-1775,0,0,209
65931,15.75,0,78,22.08,990,-1798,0,0,213
66010,15.75,0,79,1.77,79.53,-1798,0,0,207
66085,15.75,0,75,22.08,990,-1786,0,0,207
66163,16.14,0,78,22.08,990,-1757,0,0,206
66241,16.14,0,78,22.08,990,-1786,0,0,207
66319,16.14,0,78,22.08,990,-1792,0,0,209
66397,16.14,0,78,22.08,990,-1804,0,0,209
66476,16.14,0,79,1.77,79.53,-1775,0,0,209
66551,16.14,0,75,22.08,990,-1798,0,0,209
66629,16.14,0,78,22.08,990,-1792,0,0,213
66707,16.14,0,78,22.08,990,-1792,0,0,208
66785,16.14,0,78,22.08,990,-1786,0,0,207
66863,16.14,0,78,22.08,990,-1757,0,0,205
66941,16.14,0,78,1.8,80.55,-1786,0,0,211
67017,16.14,0,76,22.08,990,-1798,0,0,209
67095,16.14,0,78,22.08,990,-1804,0,0,209
67173,16.14,0,78,22.08,990,-1775,0,0,209
67251,16.14,0,78,22.08,990,-1798,0,0,209
67329,16.14,0,78,22.08,990,-1792,0,0,205
67407,16.14,1,78,22.08,990,-1804,0,0,207
67485,16.14,0,78,1.8,80.55,-1751,0,0,206
67561,16.14,0,76,22.08,990,-1792,0,0,207
67639,16.14,0,78,22.08,990,-1798,0,0,213
67717,16.14,0,78,22.08,990,-1804,0,0,209
67794,16.54,0,77,22.08,990,-1804,0,0,206
67873,16.54,1,79,22.08,990,-1792,0,0,209
67951,16.54,0,78,1.8,80.55,-1792,0,0,212
68027,16.54,0,76,22.08,990,-1792,0,0,207
68105,16.54,0,78,22.08,990,-1786,0,0,207
68183,16.54,0,78,22.08,990,-1763,0,0,206
68260,16.54,0,77,22.08,990,-1792,0,0,204
68339,16.54,0,79,1.77,79.53,-1798,0,0,209
68415,16.54,0,76,22.08,990,-1804,0,0,209
68493,16.54,0,78,22.08,990,-1781,0,0,209
68571,16.54,0,78,22.08,990,-1792,0,0,208
68648,16.54,0,77,22.08,990,-1792,0,0,211
68726,16.54,0,78,22.08,990,-1792,0,0,206
68805,16.54,0,79,1.77,79.53,-1786,0,0,206
68881,16.54,0,76,22.08,990,-1769,0,0,207
68959,16.54,0,78,22.08,990,-1798,0,0,213
69037,16.54,0,78,22.08,990,-1810,0,0,209
69114,16.54,0,77,22.08,990,-1804,0,0,209
69192,16.54,0,78,22.08,990,-1769,0,0,208
69271,16.54,0,79,1.77,79.53,-1786,0,0,207
69347,16.54,0,76,22.08,990,-1786,0,0,207
69425,16.93,0,78,22.08,990,-1792,0,0,207
69502,16.93,0,77,22.08,990,-1769,0,0,207
69580,16.93,0,78,22.08,990,-1798,0,0,208
69658,16.93,0,78,22.08,990,-1804,0,0,213
69737,16.93,0,79,1.77,79.53,-1810,0,0,210
69813,16.93,0,76,22.08,990,-1798,0,0,209
69891,16.93,0,78,22.08,990,-1792,0,0,207
69968,16.93,0,77,22.08,990,-1786,0,0,211
70046,16.93,0,78,22.08,990,-1792,0,0,206
70124,16.93,0,78,22.08,990,-1792,0,0,206
70203,16.93,0,79,1.77,79.53,-1769,0,0,208
70279,16.93,0,76,22.08,990,-1804,0,0,209
70356,16.93,0,77,22.08,990,-1804,0,0,209
70434,16.93,0,78,22.08,990,-1798,0,0,209
70512,16.93,0,78,22.08,990,-1763,0,0,207
70590,16.93,1,78,22.08,990,-1786,0,0,207
70669,16.93,0,79,1.77,79.53,-1786,0,0,210
70745,16.93,0,76,22.08,990,-1798,0,0,207
70822,16.93,0,77,22.08,990,-1798,0,0,208
70900,16.93,0,78,22.08,990,-1804,0,0,209
70978,16.93,0,78,22.08,990,-1804,0,0,211
71056,17.32,1,78,22.08,990,-1822,0,0,210
71135,17.32,0,79,1.77,79.53,-1792,0,0,207
71211,17.32,0,75,22.08,990,-1763,0,0,207
71288,17.32,0,78,22.08,990,-1781,0,0,211
71366,17.32,0,78,22.08,990,-1792,0,0,207
71444,17.32,0,78,22.08,990,-1792,0,0,208
71522,17.32,0,78,1.8,80.55,-1769,0,0,209
71599,17.32,0,77,22.08,990,-1798,0,0,209
71676,17.32,0,77,22.08,990,-1792,0,0,213
71754,17.32,0,78,22.08,990,-1792,0,0,208
71832,17.32,0,78,22.08,990,-1786,0,0,207
71910,17.32,0,78,22.08,990,-1786,0,0,206
71988,17.32,0,78,1.8,80.55,-1786,0,0,211
72065,17.32,0,77,22.08,990,-1804,0,0,209
72142,17.32,0,77,22.08,990,-1804,0,0,209
72220,17.32,0,78,22.08,990,-1775,0,0,209
72298,17.32,0,78,22.08,990,-1798,0,0,211
72376,17.32,1,78,22.08,990,-1810,0,0,208
72454,17.32,0,78,1.8,80.55,-1786,0,0,207
72530,17.32,0,76,22.08,990,-1763,0,0,206
72608,17.32,0,78,22.08,990,-1786,0,0,206
72686,17.72,0,78,22.08,990,-1792,0,0,208
72764,17.72,0,78,22.08,990,-1798,0,0,209
72842,17.72,0,78,1.8,80.55,-1775,0,0,209
72918,17.72,0,75,22.08,990,-1792,0,0,209
72996,17.72,0,79,22.08,990,-1786,0,0,212
73074,17.72,0,78,22.08,990,-1786,0,0,207
73152,17.72,0,78,22.08,990,-1786,0,0,206
73230,17.72,1,78,22.08,990,-1775,0,0,206
73308,17.72,0,78,1.8,80.55,-1792,0,0,213
73383,17.72,0,75,22.08,990,-1804,0,0,209
73462,17.72,0,79,22.08,990,-1804,0,0,209
73540,17.72,0,78,22.08,990,-1775,0,0,209
73618,17.72,0,78,22.08,990,-1792,0,0,208
73696,17.72,0,78,1.8,80.55,-1786,0,0,206
73772,17.72,0,76,22.08,990,-1786,0,0,206
73849,17.72,0,77,22.08,990,-1763,0,0,206
73928,17.72,0,79,22.08,990,-1792,0,0,208
74006,17.72,0,78,22.08,990,-1798,0,0,213
74084,17.72,1,78,22.08,990,-1804,0,0,209
74162,17.72,0,78,1.8,80.55,-1798,0,0,209
74237,17.72,0,75,22.08,990,-1769,0,0,207
74315,18.11,0,78,22.08,990,-1786,0,0,211
74394,18.11,0,79,22.08,990,-1792,0,0,206
74472,18.11,0,78,22.08,990,-1792,0,0,206
74550,18.11,0,78,1.8,80.55,-1769,0,0,207
74626,18.11,0,76,22.08,990,-1804,0,0,209
74703,18.11,0,77,22.08,990,-1804,0,0,209
74781,18.11,0,78,22.08,990,-1798,0,0,209
74860,18.11,0,79,22.08,990,-1769,0,0,208
74938,18.11,1,78,22.08,990,-1804,0,0,207
75016,18.11,0,78,1.8,80.55,-1786,0,0,211
75091,18.11,0,75,22.08,990,-1798,0,0,207
75169,18.11,0,78,22.08,990,-1798,0,0,208
75247,18.11,0,78,22.08,990,-1804,0,0,209
75326,18.11,0,79,22.08,990,-1804,0,0,214
75404,18.11,0,78,1.8,80.55,-1810,0,0,209
75480,18.11,0,76,22.08,990,-1798,0,0,208
75557,18.11,0,77,22.08,990,-1763,0,0,207
75635,18.11,0,78,22.08,990,-1781,0,0,207
75713,18.11,0,78,22.08,990,-1786,0,0,203
75792,18.11,1,79,22.08,990,-1810,0,0,207
75870,18.11,0,78,1.8,80.55,-1769,0,0,208
75945,18.5,0,75,22.08,990,-1804,0,0,209
76023,18.5,0,78,22.08,990,-1798,0,0,214
76101,18.5,0,78,22.08,990,-1798,0,0,209
76179,18.5,0,78,22.08,990,-1792,0,0,207
76258,18.5,0,79,1.77,79.53,-1786,0,0,206
76334,18.5,0,76,22.08,990,-1792,0,0,211
76411,18.5,0,77,22.08,990,-1804,0,0,209
76489,18.5,0,78,22.08,990,-1804,0,0,209
76567,18.5,0,78,22.08,990,-1781,0,0,209
76645,18.5,0,78,1.8,80.55,-1804,0,0,209
76722,18.5,0,77,22.08,990,-1792,0,0,208
76800,18.5,0,77,22.08,990,-1786,0,0,207
76877,18.5,0,78,22.08,990,-1757,0,0,206
76955,18.5,0,78,22.08,990,-1786,0,0,203
77033,18.5,0,78,1.8,80.55,-1792,0,0,212
77109,18.5,0,76,22.08,990,-1804,0,0,209
77188,18.5,0,79,22.08,990,-1804,0,0,209
77265,18.5,0,77,22.08,990,-1798,0,0,209
77343,18.5,0,78,22.08,990,-1798,0,0,213
77421,18.5,1,78,22.08,990,-1798,0,0,207
77499,18.5,0,78,1.8,80.55,-1792,0,0,206
77575,18.9,0,76,22.08,990,-1769,0,0,205
77654,18.9,0,78,22.08,990,-1798,0,0,212
77731,18.9,0,78,22.08,990,-1804,0,0,209
77809,18.9,0,78,22.08,990,-1804,0,0,209
77887,18.9,0,78,1.8,80.55,-1781,0,0,209
77963,18.9,0,76,22.08,990,-1792,0,0,207
78041,18.9,0,78,22.08,990,-1786,0,0,211
78119,18.9,0,78,22.08,990,-1792,0,0,207
78197,18.9,0,78,22.08,990,-1792,0,0,207
78275,18.9,0,78,1.8,80.55,-1798,0,0,208
78351,18.9,0,76,22.08,990,-1804,0,0,213
78429,18.9,0,78,22.08,990,-1810,0,0,209
78507,18.9,0,77,22.08,990,-1804,0,0,209
78585,18.9,0,79,22.08,990,-1769,0,0,207
78663,18.9,0,78,1.8,80.55,-1792,0,0,211
78739,18.9,0,76,22.08,990,-1792,0,0,207
78817,18.9,0,78,22.08,990,-1798,0,0,206
78895,18.9,0,78,22.08,990,-1769,0,0,207
78972,18.9,0,77,22.08,990,-1798,0,0,205
79051,18.9,1,79,22.08,990,-1822,0,0,211
79129,18.9,0,78,1.8,80.55,-1810,0,0,209
79205,19.29,0,76,22.08,990,-1798,0,0,208
79283,19.29,0,78,22.08,990,-1792,0,0,207
79361,19.29,0,78,22.08,990,-1786,0,0,211
