109041 1.20 100.00 1 138 1.02 0.90 1.15  99.59 0.01  1.00
109111 1.20 100.00 0 137 1.02 0.90 1.17  99.58 0.01  1.00
109178 1.20 100.00 1 137 1.02 0.90 1.13  99.58 0.01  1.00
109248 1.20 100.00 0 137 1.02 0.90 1.15  99.58 0.01  1.00
109316 1.20 100.00 1 137 1.02 0.90 1.13  99.58 0.01  1.00
109385 1.20 100.00 0 137 1.02 0.91 1.14  99.58 0.01  1.00
109454 1.20 100.00 1 137 1.02 0.91 1.16  99.58 0.01  1.00
109522 1.20 100.00 0 137 1.02 0.91 1.14  99.58 0.01  1.00
109591 1.20 100.00 1 137 1.02 0.91 1.15  99.58 0.01  1.00
109660 1.20 100.00 0 138 1.02 0.91 1.15  99.58 0.01  1.00
109728 1.20 100.00 1 138 1.02 0.91 1.15  99.58 0.01  1.00
109797 1.20 100.00 0 138 1.02 0.91 1.13  99.58 0.01  1.00
109865 1.20 100.00 1 138 1.02 0.91 1.16  99.58 0.01  1.00
109934 1.20 100.00 0 137 1.02 0.91 1.14  99.58 0.01  1.00
110003 1.20 100.00 1 137 1.02 0.91 1.14  99.58 0.01  1.00
110071 1.20 100.00 0 137 1.02 0.91 1.17  99.57 0.01  1.00
110140 1.20 100.00 1 137 1.02 0.91 1.12  99.57 0.01  1.00
110209 1.20 100.00 0 138 1.02 0.91 1.15  99.57 0.01  1.00
110277 1.20 100.00 1 138 1.02 0.91 1.13  99.57 0.01  1.00
110346 1.21 100.00 0 137 1.02 0.91 1.14  99.57 0.01  1.00
110414 1.21 100.00 1 137 1.02 0.91 1.16  99.57 0.01  1.00
110483 1.21 100.00 0 137 1.02 0.91 1.14  99.57 0.01  1.00
110552 1.21 100.00 1 137 1.02 0.91 1.15  99.57 0.01  1.00
110620 1.21 100.00 0 137 1.02 0.92 1.15  99.57 0.01  1.00
110689 1.21 100.00 1 137 1.02 0.92 1.16  99.57 0.01  1.00
110757 1.21 100.00 0 137 1.02 0.92 1.13  99.57 0.01  1.00
110826 1.21 100.00 1 137 1.02 0.92 1.16  99.57 0.01  1.00
110895 1.21 100.00 0 138 1.02 0.92 1.14  99.57 0.01  1.00
110963 1.21 100.00 1 138 1.02 0.92 1.14  99.57 0.01  1.00
111032 1.21 100.00 0 137 1.02 0.92 1.17  99.56 0.01  1.00
111100 1.21 100.00 1 137 1.02 0.92 1.13  99.56 0.01  1.00
111169 1.21 100.00 0 137 1.02 0.92 1.15  99.56 0.01  1.00
111238 1.21 100.00 1 137 1.02 0.92 1.15  99.56 0.01  1.00
111307 1.21 100.00 0 137 1.02 0.92 1.14  99.56 0.01  1.00
111375 1.21 100.00 1 137 1.02 0.92 1.16  99.56 0.01  1.00
111444 1.21 100.00 0 137 1.02 0.92 1.16  99.56 0.01  1.00
111512 1.21 100.00 2 137 1.02 0.92 1.15  99.56 0.01  1.00
111582 1.21 100.00 1 138 1.02 0.92 1.13  99.56 0.01  1.00
111650 1.21 100.00 2 138 1.02 0.92 1.16  99.56 0.01  1.00
111719 1.21 100.00 1 137 1.02 0.92 1.13  99.56 0.01  1.00
111788 1.23 100.00 2 137 1.02 0.92 1.16  99.56 0.01  1.00
111856 1.23 100.00 1 137 1.02 0.92 1.14  99.56 0.01  1.00
111925 1.23 100.00 2 137 1.02 0.92 1.14  99.56 0.01  1.00
111993 1.23 100.00 1 138 1.02 0.93 1.16  99.56 0.01  1.00
112062 1.23 100.00 2 138 1.02 0.93 1.12  99.56 0.01  1.00
112131 1.23 100.00 0 138 1.52 0.93 1.15  99.56 0.01  1.00
112199 1.23 100.00 1 138 1.52 0.93 1.15  99.56 0.01  1.00
112268 1.23 100.00 0 137 1.02 0.93 1.14  99.55 0.01  1.00
112336 1.23 100.00 1 137 1.02 0.93 1.14  99.55 0.01  1.00
112405 1.23 100.00 0 137 1.02 0.93 1.16  99.55 0.01  1.00
112474 1.23 100.00 1 137 1.02 0.93 1.15  99.55 0.01  1.00
112542 1.23 100.00 0 137 1.02 0.93 1.13  99.55 0.01  1.00
112611 1.23 100.00 1 137 1.02 0.93 1.16  99.55 0.01  1.00
112679 1.23 100.00 0 137 1.02 0.93 1.13  99.55 0.01  1.00
112748 1.23 100.00 1 137 1.02 0.93 1.16  99.55 0.01  1.00
112817 1.23 100.00 0 138 1.02 0.94 1.14  99.55 0.01  1.00
112885 1.23 100.00 1 138 1.02 0.94 1.14  99.55 0.01  1.00
112954 1.23 100.00 0 137 1.02 0.94 1.17  99.55 0.01  1.00
113022 1.23 100.00 1 137 1.02 0.94 1.13  99.55 0.01  1.00
113091 1.23 100.00 0 137 1.02 0.94 1.15  99.55 0.01  1.00
113160 1.23 100.00 1 137 1.02 0.94 1.15  99.55 0.01  1.00
113228 1.24 100.00 0 137 1.02 0.94 1.14  99.55 0.01  1.00
113297 1.24 100.00 1 137 1.02 0.94 1.14  99.55 0.01  1.00
113366 1.24 100.00 1 138 1.02 0.94 1.15  99.55 0.01  1.00
113434 1.24 100.00 2 138 1.02 0.94 1.15  99.55 0.01  1.00
113504 1.24 100.00 1 137 1.02 0.94 1.13  99.55 0.01  1.00
113571 1.24 100.00 2 137 1.02 0.94 1.17  99.55 0.01  1.00
113641 1.24 100.00 1 137 1.02 0.94 1.13  99.54 0.01  1.00
113709 1.24 100.00 2 137 1.02 0.94 1.15  99.54 0.01  1.00
113778 1.24 100.00 0 137 1.53 0.95 1.16  99.54 0.01  1.00
113847 1.24 100.00 1 137 1.53 0.95 1.14  99.54 0.01  1.00
113915 1.24 100.00 0 137 1.02 0.95 1.15  99.54 0.01  1.00
113984 1.24 100.00 1 137 1.02 0.95 1.13  99.54 0.01  1.00
114053 1.24 100.00 0 138 1.02 0.95 1.15  99.54 0.01  1.00
114121 1.24 100.00 1 138 1.02 0.95 1.15  99.54 0.01  1.00
114190 1.24 100.00 0 138 1.02 0.95 1.14  99.54 0.01  1.00
114258 1.24 100.00 1 138 1.02 0.95 1.14  99.54 0.01  1.00
114327 1.24 100.00 0 137 1.02 0.95 1.15  99.54 0.01  1.00
114396 1.24 100.00 1 137 1.02 0.95 1.15  99.54 0.01  1.00
114464 1.24 100.00 0 137 1.02 0.95 1.13  99.54 0.01  1.00
114533 1.24 100.00 1 137 1.02 0.95 1.17  99.54 0.01  1.00
114601 1.24 100.00 0 137 1.02 0.95 1.13  99.54 0.01  1.00
114670 1.26 100.00 1 137 1.02 0.95 1.14  99.54 0.01  1.00
114739 1.26 100.00 1 138 1.02 0.95 1.16  99.54 0.01  1.00
114807 1.26 100.00 2 138 1.02 0.95 1.13  99.54 0.01  1.00
114876 1.26 100.00 1 137 1.02 0.95 1.15  99.54 0.01  1.00
114945 1.26 100.00 2 137 1.02 0.95 1.12  99.54 0.01  1.00
115013 1.26 100.00 1 137 1.02 0.95 1.14  99.54 0.01  1.00
115082 1.26 100.00 0 69 2.03 0.96 1.13  99.54 0.01  1.00
115149 1.26 100.00 1 69 2.03 0.96 1.14  99.54 0.01  1.00
115217 1.26 100.00 0 135 1.04 0.96 1.15  99.54 0.01  1.00
115286 1.26 100.00 1 135 1.04 0.96 1.15  99.54 0.01  1.00
115354 1.26 100.00 0 137 1.02 0.97 1.15  99.53 0.01  1.00
115423 1.26 100.00 1 137 1.02 0.97 1.13  99.53 0.01  1.00
115491 1.26 100.00 0 137 1.02 0.97 1.16  99.53 0.01  1.00
115560 1.26 100.00 1 137 1.02 0.97 1.14  99.53 0.01  1.00
115629 1.26 100.00 0 138 1.02 0.97 1.14  99.53 0.01  1.00
115697 1.26 100.00 1 138 1.02 0.97 1.17  99.53 0.01  1.00
115767 1.26 100.00 0 137 1.02 0.97 1.13  99.53 0.01  1.00
115834 1.26 100.00 2 137 1.02 0.97 1.15  99.53 0.01  1.00
115904 1.26 100.00 1 137 1.02 0.97 1.15  99.53 0.01  1.00
115972 1.26 100.00 2 137 1.02 0.97 1.15  99.53 0.01  1.00
116041 1.26 100.00 1 137 1.02 0.97 1.13  99.53 0.01  1.00
116110 1.28 100.00 2 137 1.02 0.97 1.13  99.53 0.01  1.00
116178 1.28 100.00 0 137 1.53 0.97 1.15  99.53 0.01  1.00
116247 1.28 100.00 1 137 1.53 0.97 1.15  99.53 0.01  1.00
116316 1.28 100.00 0 138 1.02 0.97 1.15  99.53 0.01  1.00
116384 1.28 100.00 1 138 1.02 0.97 1.13  99.53 0.01  1.00
116453 1.28 100.00 0 138 1.02 0.97 1.16  99.53 0.01  1.00
116521 1.28 100.00 1 138 1.02 0.97 1.14  99.53 0.01  1.00
116590 1.28 100.00 0 137 1.02 0.97 1.14  99.53 0.01  1.00
116659 1.28 100.00 1 137 1.02 0.97 1.17  99.53 0.01  1.00
116727 1.28 100.00 0 137 1.02 0.98 1.13  99.53 0.01  1.00
116796 1.28 100.00 2 137 1.02 0.98 1.15  99.53 0.01  1.00
116865 1.28 100.00 1 138 1.02 0.98 1.15  99.53 0.01  1.00
116933 1.28 100.00 2 138 1.02 0.98 1.15  99.53 0.01  1.00
117002 1.28 100.00 1 137 1.02 0.98 1.13  99.53 0.01  1.00
117070 1.28 100.00 0 68 2.06 0.99 1.16  99.53 0.01  1.00
117138 1.28 100.00 1 68 2.06 0.99 1.17  99.53 0.01  1.00
117206 1.28 100.00 0 136 1.03 0.99 1.13  99.53 0.01  1.00
117274 1.28 100.00 1 136 1.03 0.99 1.15  99.53 0.01  1.00
117343 1.28 100.00 0 137 1.02 0.99 1.14  99.53 0.01  1.00
117411 1.28 100.00 1 137 1.02 0.99 1.16  99.53 0.01  1.00
117480 1.28 100.00 0 137 1.02 0.99 1.14  99.53 0.01  1.00
117549 1.29 100.00 1 137 1.02 0.99 1.13  99.53 0.01  1.00
117617 1.29 100.00 0 137 1.02 0.99 1.17  99.52 0.01  1.00
117686 1.29 100.00 2 137 1.02 0.99 1.13  99.52 0.01  1.00
117754 1.29 100.00 1 137 1.02 0.99 1.15  99.52 0.01  1.00
117823 1.29 100.00 2 137 1.02 0.99 1.16  99.52 0.01  1.00
117892 1.29 100.00 1 138 1.02 0.99 1.13  99.52 0.01  1.00
117961 1.29 100.00 0 68 2.06 1.00 1.14  99.52 0.01  1.00
118028 1.29 100.00 1 68 2.06 1.00 1.13  99.52 0.01  1.00
118096 1.29 100.00 0 135 1.04 1.00 1.15  99.52 0.01  1.00
118164 1.29 100.00 1 135 1.04 1.00 1.15  99.52 0.01  1.00
118234 1.29 100.00 0 138 1.02 1.00 1.16  99.52 0.01  1.00
118301 1.29 100.00 1 138 1.02 1.00 1.14  99.52 0.01  1.00
118371 1.29 100.00 0 137 1.02 1.00 1.13  99.52 0.01  1.00
118439 1.29 100.00 1 137 1.02 1.00 1.15  99.52 0.01  1.00
118508 1.29 100.00 1 137 1.02 1.00 1.13  99.52 0.01  1.00
118577 1.29 100.00 2 137 1.02 1.00 1.17  99.52 0.01  1.00
118645 1.29 100.00 1 137 1.02 1.00 1.12  99.52 0.01  1.00
118714 1.29 100.00 0 69 2.03 1.01 1.14  99.52 0.01  1.00
118781 1.29 100.00 1 69 2.03 1.01 1.15  99.52 0.01  1.00
118849 1.29 100.00 0 136 1.03 1.01 1.13  99.52 0.01  1.00
118918 1.29 100.00 1 136 1.03 1.01 1.15  99.52 0.01  1.00
118986 1.31 100.00 0 137 1.02 1.01 1.15  99.52 0.01  1.00
119055 1.31 100.00 1 137 1.02 1.01 1.14  99.52 0.01  1.00
119123 1.31 100.00 0 137 1.02 1.01 1.14  99.52 0.01  1.00
119192 1.31 100.00 1 137 1.02 1.01 1.14  99.52 0.01  1.00
119261 1.31 100.00 1 138 1.02 1.01 1.15  99.52 0.01  1.00
119329 1.31 100.00 2 138 1.02 1.01 1.15  99.52 0.01  1.00
119398 1.31 100.00 1 137 1.02 1.01 1.16  99.52 0.01  1.00
119467 1.31 100.00 0 69 2.03 1.02 1.13  99.52 0.01  1.00
119534 1.31 100.00 1 69 2.03 1.02 1.14  99.52 0.01  1.00
119602 1.31 100.00 0 135 1.04 1.02 1.15  99.52 0.01  1.00
119670 1.31 100.00 1 135 1.04 1.02 1.13  99.52 0.01  1.00
119739 1.31 100.00 0 137 1.02 1.02 1.17  99.52 0.01  1.00
119808 1.31 100.00 1 137 1.02 1.02 1.13  99.52 0.01  1.00
119876 1.31 100.00 0 137 1.02 1.02 1.14  99.52 0.01  1.00
119945 1.31 100.00 2 137 1.02 1.02 1.16  99.52 0.01  1.00
120013 1.31 100.00 1 137 1.02 1.02 1.14  99.52 0.01  1.00
120082 1.31 100.00 2 137 1.02 1.02 1.14  99.52 0.01  1.00
120151 1.31 100.00 0 138 1.52 1.03 1.15  99.52 0.01  1.00
120219 1.31 100.00 1 138 1.52 1.03 1.15  99.52 0.01  1.00
120288 1.31 100.00 0 137 1.02 1.03 1.13  99.52 0.01  1.00
120356 1.31 100.00 1 137 1.02 1.03 1.14  99.52 0.01  1.00
120426 1.32 100.00 0 137 1.02 1.03 1.14  99.52 0.01  1.00
120494 1.32 100.00 1 137 1.02 1.03 1.15  99.52 0.01  1.00
120563 1.32 100.00 0 137 1.02 1.03 1.16  99.52 0.01  1.00
120631 1.32 100.00 2 137 1.02 1.03 1.13  99.52 0.01  1.00
120700 1.32 100.00 1 137 1.02 1.03 1.17  99.52 0.01  1.00
120769 1.32 100.00 0 69 2.03 1.04 1.12  99.52 0.01  1.00
120837 1.32 100.00 1 69 2.03 1.04 1.14  99.52 0.01  1.00
120904 1.32 100.00 0 135 1.04 1.04 1.16  99.52 0.01  1.00
120973 1.32 100.00 1 135 1.04 1.04 1.13  99.52 0.01  1.00
121041 1.32 100.00 0 137 1.02 1.04 1.15  99.52 0.01  1.00
121110 1.32 100.00 1 137 1.02 1.04 1.14  99.52 0.01  1.00
121179 1.32 100.00 0 139 1.01 1.04 1.15  99.51 0.01  1.00
121247 1.32 100.00 2 139 1.01 1.04 1.13  99.51 0.01  1.00
121316 1.32 100.00 1 137 1.02 1.04 1.15  99.51 0.01  1.00
121384 1.32 100.00 2 137 1.02 1.04 1.12  99.51 0.01  1.00
121453 1.32 100.00 0 137 1.53 1.04 1.13  99.51 0.01  1.00
121522 1.32 100.00 1 137 1.53 1.04 1.15  99.51 0.01  1.00
121590 1.32 100.00 0 137 1.02 1.04 1.12  99.51 0.01  1.00
121659 1.32 100.00 1 137 1.02 1.04 1.16  99.51 0.01  1.00
121728 1.32 100.00 0 138 1.02 1.04 1.13  99.51 0.01  1.00
121796 1.32 100.00 2 138 1.02 1.04 1.14  99.51 0.01  1.00
121865 1.34 100.00 1 137 1.02 1.04 1.16  99.51 0.01  1.00
121933 1.34 100.00 2 137 1.02 1.04 1.12  99.51 0.01  1.00
122002 1.34 100.00 0 137 1.53 1.05 1.15  99.51 0.01  1.00
122071 1.34 100.00 1 137 1.53 1.05 1.14  99.51 0.01  1.00
122139 1.34 100.00 0 137 1.02 1.05 1.15  99.51 0.01  1.00
122208 1.34 100.00 1 137 1.02 1.05 1.13  99.51 0.01  1.00
122276 1.34 100.00 0 137 1.02 1.05 1.15  99.51 0.01  1.00
122345 1.34 100.00 1 137 1.02 1.05 1.14  99.51 0.01  1.00
122414 1.34 100.00 1 138 1.02 1.04 1.13  99.51 0.01  1.00
122482 1.34 100.00 2 138 1.02 1.04 1.16  99.51 0.01  1.00
122551 1.34 100.00 0 137 1.53 1.05 1.12  99.51 0.01  1.00
122619 1.34 100.00 1 137 1.53 1.05 1.16  99.51 0.01  1.00
122689 1.34 100.00 0 137 1.02 1.05 1.15  99.51 0.01  1.00
122757 1.34 100.00 1 137 1.02 1.05 1.14  99.51 0.01  1.00
122826 1.34 100.00 0 137 1.02 1.05 1.14  99.51 0.01  1.00
122894 1.34 100.00 2 137 1.02 1.05 1.13  99.51 0.01  1.00
122963 1.34 100.00 1 137 1.02 1.05 1.15  99.51 0.01  1.00
123032 1.34 100.00 2 137 1.02 1.05 1.13  99.51 0.01  1.00
123101 1.34 100.00 0 138 1.52 1.05 1.15  99.51 0.01  1.00
123169 1.34 100.00 1 138 1.52 1.05 1.14  99.51 0.01  1.00
123238 1.34 100.00 0 137 1.02 1.05 1.15  99.51 0.01  1.00
123307 1.35 100.00 1 137 1.02 1.05 1.14  99.51 0.01  1.00
123375 1.35 100.00 0 138 1.02 1.05 1.13  99.51 0.01  1.00
123444 1.35 100.00 2 138 1.02 1.05 1.17  99.51 0.01  1.00
123512 1.35 100.00 1 137 1.02 1.05 1.12  99.51 0.01  1.00
123581 1.35 100.00 2 137 1.02 1.05 1.14  99.51 0.01  1.00
123650 1.35 100.00 0 138 1.52 1.06 1.15  99.51 0.01  1.00
123718 1.35 100.00 1 138 1.52 1.06 1.13  99.51 0.01  1.00
123787 1.35 100.00 0 137 1.02 1.06 1.14  99.51 0.01  1.00
123855 1.35 100.00 1 137 1.02 1.06 1.13  99.51 0.01  1.00
123924 1.35 100.00 1 137 1.02 1.06 1.15  99.51 0.01  1.00
123993 1.35 100.00 2 137 1.02 1.06 1.14  99.51 0.01  1.00
124061 1.35 100.00 1 137 1.02 1.06 1.16  99.51 0.01  1.00
124130 1.35 100.00 0 69 2.03 1.07 1.14  99.51 0.01  1.00
124197 1.35 100.00 1 69 2.03 1.07 1.14  99.51 0.01  1.00
124265 1.35 100.00 0 135 1.04 1.07 1.15  99.51 0.01  1.00
124334 1.35 100.00 1 135 1.04 1.07 1.12  99.51 0.01  1.00
124402 1.35 100.00 0 137 1.02 1.07 1.17  99.51 0.01  1.00
124471 1.35 100.00 2 137 1.02 1.07 1.13  99.51 0.01  1.00
124539 1.35 100.00 1 137 1.02 1.06 1.14  99.51 0.01  1.00
124608 1.35 100.00 0 69 2.03 1.07 1.16  99.51 0.01  1.00
124676 1.35 100.00 1 69 2.03 1.07 1.15  99.51 0.01  1.00
124743 1.37 100.00 0 135 1.04 1.07 1.15  99.51 0.01  1.00
124812 1.37 100.00 1 135 1.04 1.07 1.13  99.51 0.01  1.00
124880 1.37 100.00 0 137 1.02 1.07 1.14  99.51 0.01  1.00
124949 1.37 100.00 2 137 1.02 1.07 1.16  99.51 0.01  1.00
125019 1.37 100.00 1 138 1.02 1.07 1.15  99.51 0.01  1.00
125087 1.37 100.00 0 68 2.06 1.08 1.15  99.51 0.01  1.00
125154 1.37 100.00 1 68 2.06 1.08 1.13  99.51 0.01  1.00
125222 1.37 100.00 0 135 1.04 1.08 1.14  99.51 0.01  1.00
125290 1.37 100.00 1 135 1.04 1.08 1.14  99.51 0.01  1.00
125360 1.37 100.00 0 138 1.02 1.08 1.15  99.51 0.01  1.00
125428 1.37 100.00 2 138 1.02 1.08 1.14  99.51 0.01  1.00
125497 1.37 100.00 1 137 1.02 1.08 1.13  99.51 0.01  1.00
125565 1.37 100.00 0 68 2.06 1.09 1.17  99.51 0.01  1.00
125633 1.37 100.00 1 68 2.06 1.09 1.15  99.51 0.01  1.00
125701 1.37 100.00 0 136 1.03 1.09 1.13  99.51 0.01  1.00
125769 1.37 100.00 1 136 1.03 1.09 1.16  99.51 0.01  1.00
125838 1.37 100.00 0 138 1.02 1.09 1.13  99.51 0.01  1.00
125906 1.37 100.00 2 138 1.02 1.09 1.17  99.51 0.01  1.00
125975 1.37 100.00 1 137 1.02 1.09 1.13  99.51 0.01  1.00
126044 1.37 100.00 0 69 2.03 1.10 1.15  99.51 0.01  1.00
126111 1.37 100.00 1 69 2.03 1.10 1.14  99.51 0.01  1.00
126179 1.39 100.00 0 135 1.04 1.10 1.13  99.51 0.01  1.00
126247 1.39 100.00 1 135 1.04 1.10 1.15  99.51 0.01  1.00
126316 1.39 100.00 0 137 1.02 1.10 1.14  99.51 0.01  1.00
126385 1.39 100.00 2 137 1.02 1.10 1.15  99.51 0.01  1.00
126453 1.39 100.00 1 137 1.02 1.10 1.12  99.51 0.01  1.00
126522 1.39 100.00 0 69 2.03 1.11 1.15  99.51 0.01  1.00
126589 1.39 100.00 1 69 2.03 1.11 1.16  99.51 0.01  1.00
126657 1.39 100.00 0 135 1.04 1.10 1.12  99.51 0.01  1.00
126726 1.39 100.00 1 135 1.04 1.10 1.17  99.51 0.01  1.00
126794 1.39 100.00 1 137 1.02 1.10 1.13  99.51 0.01  1.00
126863 1.39 100.00 2 137 1.02 1.10 1.15  99.51 0.01  1.00
126931 1.39 100.00 0 137 1.53 1.11 1.15  99.51 0.01  1.00
127000 1.39 100.00 1 137 1.53 1.11 1.13  99.51 0.01  1.00
127069 1.39 100.00 0 138 1.02 1.11 1.14  99.51 0.01  1.00
127137 1.39 100.00 1 138 1.02 1.11 1.12  99.51 0.01  1.00
127206 1.39 100.00 1 137 1.02 1.11 1.15  99.51 0.01  1.00
127275 1.39 100.00 2 137 1.02 1.11 1.14  99.51 0.01  1.00
127343 1.39 100.00 0 137 1.53 1.11 1.14  99.51 0.01  1.00
127412 1.39 100.00 1 137 1.53 1.11 1.13  99.51 0.01  1.00
127481 1.39 100.00 0 137 1.02 1.11 1.15  99.51 0.01  1.00
127549 1.39 100.00 1 137 1.02 1.11 1.14  99.51 0.01  1.00
127619 1.40 100.00 1 138 1.02 1.11 1.12  99.51 0.01  1.00
127686 1.40 100.00 2 138 1.02 1.11 1.17  99.51 0.01  1.00
127756 1.40 100.00 0 137 1.53 1.11 1.12  99.51 0.01  1.00
127824 1.40 100.00 1 137 1.53 1.11 1.14  99.51 0.01  1.00
127893 1.40 100.00 0 137 1.02 1.11 1.15  99.51 0.01  1.00
127962 1.40 100.00 1 137 1.02 1.11 1.12  99.51 0.01  1.00
128030 1.40 100.00 1 137 1.02 1.11 1.14  99.51 0.01  1.00
128099 1.40 100.00 2 137 1.02 1.11 1.11  99.51 0.01  1.00
128167 1.40 100.00 0 138 1.52 1.12 1.15  99.51 0.01  1.00
128236 1.40 100.00 1 138 1.52 1.12 1.14  99.51 0.01  1.00
128305 1.40 100.00 0 138 1.02 1.11 1.16  99.51 0.01  1.00
128373 1.40 100.00 2 138 1.02 1.11 1.13  99.51 0.01  1.00
128442 1.40 100.00 1 137 1.02 1.11 1.15  99.51 0.01  1.00
128510 1.40 100.00 0 68 2.06 1.12 1.14  99.51 0.01  1.00
128578 1.40 100.00 1 68 2.06 1.12 1.12  99.51 0.01  1.00
128646 1.40 100.00 0 136 1.03 1.12 1.16  99.51 0.01  1.00
128714 1.40 100.00 1 136 1.03 1.12 1.14  99.51 0.01  1.00
128783 1.40 100.00 1 137 1.02 1.12 1.14  99.51 0.01  1.00
128851 1.40 100.00 2 137 1.02 1.12 1.16  99.51 0.01  1.00
128920 1.40 100.00 0 137 1.53 1.13 1.13  99.51 0.01  1.00
128989 1.40 100.00 1 137 1.53 1.13 1.15  99.51 0.01  1.00
129057 1.42 100.00 0 137 1.02 1.12 1.14  99.51 0.01  1.00
129126 1.42 100.00 1 137 1.02 1.12 1.14  99.51 0.01  1.00
129195 1.42 100.00 1 138 1.02 1.12 1.14  99.51 0.01  1.00
129263 1.42 100.00 2 138 1.02 1.12 1.13  99.51 0.01  1.00
129332 1.42 100.00 0 137 1.53 1.13 1.14  99.51 0.01  1.00
129400 1.42 100.00 1 137 1.53 1.13 1.15  99.51 0.01  1.00
129469 1.42 100.00 0 137 1.02 1.13 1.15  99.51 0.01  1.00
129538 1.42 100.00 2 137 1.02 1.13 1.12  99.51 0.01  1.00
129606 1.42 100.00 1 137 1.02 1.13 1.16  99.50 0.01  1.00
129676 1.42 100.00 0 69 2.03 1.13 1.14  99.50 0.01  1.00
129742 1.42 100.00 1 69 2.03 1.13 1.14  99.50 0.01  1.00
129811 1.42 100.00 0 135 1.04 1.13 1.17  99.50 0.01  1.00
129879 1.42 100.00 1 135 1.04 1.13 1.12  99.50 0.01  1.00
129948 1.42 100.00 1 137 1.02 1.13 1.15  99.50 0.01  1.00
130016 1.42 100.00 2 137 1.02 1.13 1.14  99.50 0.01  1.00
130085 1.42 100.00 0 137 1.53 1.14 1.14  99.50 0.01  1.00
130154 1.42 100.00 1 137 1.53 1.14 1.16  99.50 0.01  1.00
130223 1.42 100.00 0 138 1.02 1.13 1.15  99.50 0.01  1.00
130291 1.42 100.00 2 138 1.02 1.13 1.15  99.50 0.01  1.00
130360 1.42 100.00 1 137 1.02 1.13 1.12  99.50 0.01  1.00
130428 1.42 100.00 0 68 2.06 1.14 1.17  99.50 0.01  1.00
130496 1.43 100.00 1 68 2.06 1.14 1.16  99.50 0.01  1.00
130564 1.43 100.00 0 137 1.02 1.14 1.15  99.50 0.01  1.00
130632 1.43 100.00 1 137 1.02 1.14 1.15  99.50 0.01  1.00
130701 1.43 100.00 1 137 1.02 1.14 1.13  99.50 0.01  1.00
130769 1.43 100.00 0 68 2.06 1.15 1.17  99.50 0.01  1.00
130837 1.43 100.00 1 68 2.06 1.15 1.16  99.50 0.01  1.00
130905 1.43 100.00 0 136 1.03 1.15 1.14  99.50 0.01  1.00
130973 1.43 100.00 1 136 1.03 1.15 1.17  99.50 0.01  1.00
131042 1.43 100.00 1 137 1.02 1.15 1.13  99.50 0.01  1.00
131110 1.43 100.00 2 137 1.02 1.15 1.14  99.50 0.01  1.00
131179 1.43 100.00 0 137 1.53 1.15 1.15  99.50 0.01  1.00
131248 1.43 100.00 1 137 1.53 1.15 1.14  99.50 0.01  1.00
131316 1.43 100.00 0 137 1.02 1.15 1.14  99.50 0.01  1.00
131385 1.43 100.00 2 137 1.02 1.15 1.14  99.50 0.01  1.00
131453 1.43 100.00 1 137 1.02 1.15 1.14  99.50 0.01  1.00
131522 1.43 100.00 0 69 2.03 1.16 1.15  99.50 0.01  1.00
131590 1.43 100.00 1 69 2.03 1.16 1.15  99.50 0.01  1.00
131657 1.43 100.00 0 135 1.04 1.16 1.14  99.50 0.01  1.00
131726 1.43 100.00 2 135 1.04 1.16 1.16  99.50 0.01  1.00
131794 1.43 100.00 1 137 1.02 1.15 1.14  99.50 0.01  1.00
131863 1.43 100.00 0 69 2.03 1.16 1.13  99.50 0.01  1.00
131931 1.45 100.00 1 69 2.03 1.16 1.15  99.50 0.01  1.00
131998 1.45 100.00 0 135 1.04 1.16 1.14  99.50 0.01  1.00
132067 1.45 100.00 2 135 1.04 1.16 1.14  99.50 0.01  1.00
132135 1.45 100.00 1 137 1.02 1.16 1.15  99.50 0.01  1.00
132205 1.45 100.00 0 69 2.03 1.17 1.13  99.50 0.01  1.00
132272 1.45 100.00 1 69 2.03 1.17 1.15  99.50 0.01  1.00
132340 1.45 100.00 0 135 1.04 1.17 1.15  99.50 0.01  1.00
132408 1.45 100.00 2 135 1.04 1.17 1.14  99.50 0.01  1.00
132477 1.45 100.00 1 137 1.02 1.17 1.15  99.50 0.01  1.00
132546 1.45 100.00 0 69 2.03 1.18 1.13  99.50 0.01  1.00
132613 1.45 100.00 1 69 2.03 1.18 1.17  99.50 0.01  1.00
132681 1.45 100.00 0 135 1.04 1.17 1.14  99.50 0.01  1.00
132750 1.45 100.00 2 135 1.04 1.17 1.14  99.50 0.01  1.00
132818 1.45 100.00 1 137 1.02 1.17 1.13  99.50 0.01  1.00
132887 1.45 100.00 0 69 2.03 1.18 1.15  99.50 0.01  1.00
132955 1.45 100.00 1 69 2.03 1.18 1.17  99.50 0.01  1.00
133022 1.45 100.00 0 135 1.04 1.18 1.12  99.50 0.01  1.00
133091 1.45 100.00 2 135 1.04 1.18 1.17  99.50 0.01  1.00
133159 1.45 100.00 0 138 1.52 1.18 1.13  99.50 0.01  1.00
133228 1.45 100.00 1 138 1.52 1.18 1.16  99.50 0.01  1.00
133297 1.45 100.00 0 138 1.02 1.18 1.16  99.50 0.01  1.00
133365 1.46 100.00 1 138 1.02 1.18 1.13  99.50 0.01  1.00
133434 1.46 100.00 1 137 1.02 1.18 1.15  99.50 0.01  1.00
133502 1.46 100.00 0 68 2.06 1.19 1.14  99.50 0.01  1.00
